carr_way_no,road_id,start_name,end_name,location,latitude,longitude,cway_width,Shape__Length,traff_manage_level__0,traff_manage_level__1,traff_manage_level__2,traff_manage_level__3,traff_manage_level__4,traff_manage_level__5,traff_manage_level__6,traff_manage_level__7,count_Dayofyear,count_Week,count_Year,count_Month,count_Is_month_end,count_Is_month_start,count_Is_quarter_end,count_Is_quarter_start,count_Is_year_end,count_Is_year_start,count_Elapsed,adt,predicted_adt,rmse
6537,2503,2113,2144,230,-36.79066377493898,174.61376991408287,6.8,237.19937713055802,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,2834.0,2912.95301025641,78.95301025640993
3897,2145,2867,1259,283,-36.87317283194439,174.75993767715602,12.1,134.24507973828,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,5908.0,8140.185,2232.1850000000004
4328,2215,2406,1495,2779,-36.92240104584905,174.73933503091794,11.9,232.019099087765,0,0,0,1,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,8565.0,13787.548333333334,5222.548333333334
4415,2214,2681,481,2612,-36.906667997303465,174.74824857373932,14.5,95.7509764367627,0,0,0,1,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,18933.0,21240.915566827698,2307.915566827698
736,519,2221,1415,3691,-36.52697157923802,174.29267972669967,6.4,6074.153986010171,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,465.0,1150.5700121242528,685.5700121242528
5949,727,3777,1613,3086,-36.67552116276296,174.63951607642102,11.0,1413.0702877664999,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,9312.0,7847.866666666667,1464.1333333333332
963,342,4114,2472,761,-36.2928800963939,174.53219912581474,7.3,188.334484152268,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,1660.0,2105.361111111111,445.36111111111086
2947,2463,3698,2992,54,-36.78841143989019,174.61368904626178,5.8,127.563050910933,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,1324.0,2010.3376141491358,686.3376141491358
610,602,3852,3803,36,-36.614865058488654,174.66691113848742,8.0,57.476558445344,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,115.0,1259.651277777778,1144.651277777778
737,519,3282,2535,3655,-36.55974465239175,174.3168809865421,6.5,4801.8325646066,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,748.0,1346.2529971988797,598.2529971988797
739,519,3572,490,3223,-36.62250139007079,174.35080364593284,6.1,5145.10954039161,1,0,0,0,0,0,0,0,44,7,2018,2,False,False,False,False,False,False,1518480000,2089.0,1947.6768055555558,141.3231944444442
2073,961,976,1483,466,-36.70503047995326,174.71700422825387,8.0,2593.4193068618,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,2714.0,3001.5844650832482,287.58446508324823
2096,983,2536,4482,645,-36.686939793393094,174.7251188228091,5.5,1298.22430170608,0,1,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,700.0,1624.6933333333334,924.6933333333334
4330,2215,2217,3416,2903,-36.924609277077316,174.74548116511647,11.2,252.00395496581,0,0,0,1,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,8565.0,11892.973333333333,3327.9733333333334
4202,1665,3697,994,417,-36.90612751607832,174.7316138838094,12.2,113.999037500283,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,14904.0,10168.794545454544,4735.205454545456
4422,2214,2644,916,3074,-36.91111065073043,174.77142742031685,14.5,322.446654356973,0,0,0,1,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,26016.0,23255.896942760945,2760.1030572390555
4238,1883,775,1607,1103,-36.89309902337115,174.78246840956055,16.6,652.0004498184901,0,0,1,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,25449.0,27623.311999999998,2174.311999999998
2843,2385,3096,4481,64,-36.83214330229074,174.6218285801323,8.0,83.98783695983859,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,10411.0,4656.277777777777,5754.722222222223
4329,2215,1283,2531,2827,-36.92325577528052,174.7412853660968,11.2,275.004582741291,0,0,0,1,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,8756.0,10926.905,2170.9050000000007
4142,1290,2330,1332,164,-36.89060233159303,174.76435510201446,13.6,114.004862570961,0,0,1,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,24127.0,24512.4685,385.46849999999904
2057,948,3438,3358,546,-36.72218414958074,174.67714422878933,7.1,1089.83608535754,0,1,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,902.0,1457.52,555.52
1625,727,1704,4195,2413,-36.650954358395204,174.64176929848503,11.0,1762.9356714820801,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,9436.0,7315.817777777776,2120.1822222222236
1220,140,218,3499,717,-36.69113824438436,174.6766822118677,7.0,1444.9887160687,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,1064.0,1755.0522538246066,691.0522538246066
1623,727,2776,4508,1492,-36.63665974853669,174.6501451547331,11.2,1921.6119905986802,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,9039.0,7341.944444444443,1697.0555555555566
1027,153,376,925,867,-36.690978910372046,174.61851130202325,6.6,1762.6132185104898,0,1,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,473.0,517.0593333333333,44.05933333333326
1070,268,3748,224,1763,-36.6389737695531,174.62409994413775,7.0,782.548314291057,1,0,0,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,3495.0,2733.9642880116958,761.0357119883042
3430,1411,58,2971,933,-36.87741682884057,174.77275797658703,12.0,181.089743602145,0,0,1,0,0,0,0,0,45,7,2018,2,False,False,False,False,False,False,1518566400,19534.0,27015.096666666668,7481.096666666668
1024,299,2554,3484,3030,-36.316712207593405,174.74782091271396,7.0,3478.26222139329,1,0,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,3225.0,3109.835454467857,115.16454553214317
1171,179,1954,1444,489,-36.295571844739406,174.78998683122012,3.0,980.738026961182,0,1,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,77.0,197.6346212121212,120.6346212121212
633,591,3302,4195,281,-36.615023321747756,174.67746984941425,8.4,178.751871850946,1,0,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,2550.0,2819.4834018379283,269.48340183792834
1126,221,4007,4070,137,-36.62076496207517,174.7715024482999,7.5,237.139891979375,0,1,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,319.0,695.6966666666667,376.6966666666667
4153,2212,132,4489,1942,-36.88575395562491,174.74108391698817,13.7,162.927468489048,0,0,1,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,23817.0,22100.3,1716.7000000000007
2347,1166,3477,2415,1484,-36.69794995034484,174.74152811007235,10.3,81.1060619830795,1,0,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,1354.0,2985.8655555555556,1631.8655555555556
971,642,218,49,1539,-36.69681019738885,174.6968749740403,6.5,3406.86261835616,0,1,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,281.0,394.19,113.19
1025,299,3549,2898,2215,-36.333520916134745,174.73378005629607,7.5,2595.6008948489,1,0,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,4064.0,4333.53,269.52999999999975
1475,42,2599,4097,2066,-36.670997118418065,174.66864729770032,8.3,1306.45177096515,1,0,0,0,0,0,0,0,46,7,2018,2,False,False,False,False,False,False,1518652800,813.0,2550.6497222222224,1737.6497222222224
813,458,282,4448,857,-36.60873832637951,174.69925871092954,11.9,699.992153212443,1,0,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,6299.0,10069.723333333333,3770.7233333333334
1987,897,2387,707,314,-36.78469836320015,174.72598591943645,8.0,232.783482880682,1,0,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,1079.0,2137.1279812869398,1058.1279812869398
814,458,2053,328,257,-36.60405211238813,174.69602553424198,11.0,519.987020921402,1,0,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,11348.0,12202.881666666666,854.8816666666662
1629,727,3432,1228,3486,-36.70240557436056,174.6651171766811,12.5,1882.4367004232001,1,0,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,10745.0,10244.805555555555,500.19444444444525
2261,1090,1899,3331,111,-36.813881009548396,174.79140241297569,10.8,233.034033361803,0,1,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,844.0,1685.39,841.3900000000001
2339,1161,2491,3406,416,-36.71491374844163,174.73040171915193,9.8,533.35852341782,1,0,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,3602.0,3176.2474947089945,425.7525052910055
5581,1640,1205,845,1840,-36.88455620840368,174.7348517335574,18.2,146.89199657325702,0,0,1,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,21671.0,25782.773333333334,4111.773333333334
2355,1176,289,2068,107,-36.83056735346138,174.80078399926083,6.1,335.05888333123403,0,1,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,299.0,457.2936549707603,158.29365497076031
5546,1510,1334,1017,2423,-36.90583412548932,174.77469492624198,14.4,180.99616119473305,1,0,0,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,13558.0,12248.519166666667,1309.480833333333
3012,2306,2226,2259,276,-36.85913885627444,174.6145694737591,6.3,101.67293001821,0,0,0,1,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,23047.0,20013.81333333333,3033.1866666666683
4434,1766,3960,2177,2313,-36.895381601161226,174.74468051113178,14.2,101.005750287708,0,0,0,1,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,23520.0,23639.11964349376,119.11964349375921
4012,1640,1046,1952,972,-36.87716367293647,174.72629227405514,14.0,239.72739637980098,0,0,1,0,0,0,0,0,47,7,2018,2,False,False,False,False,False,False,1518739200,27567.0,24894.173333333332,2672.8266666666677
1598,615,3042,1639,3509,-36.61382522510484,174.775078135959,12.0,970.552862358492,1,0,0,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,13838.0,12242.806666666667,1595.1933333333327
86,3252,1312,2127,3412,-37.175743509989935,174.78721907449685,10.0,345.013714469069,0,0,1,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,9686.0,10424.036666666667,738.0366666666669
1594,615,153,3272,3259,-36.63960028172119,174.75407151291267,11.0,852.7229035147791,0,0,0,1,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,21946.0,18833.566666666666,3112.4333333333343
4515,2110,2573,4130,161,-36.79681999113307,175.0797634926805,5.0,300.455898527372,0,1,0,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,580.0,292.99,287.01
4506,2089,2614,3165,217,-36.795130287131435,175.05512986174554,5.2,246.118017940093,0,1,0,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,2321.0,490.1333333333333,1830.8666666666668
4505,2087,3635,2403,357,-36.79117830287381,175.0233214173467,9.2,139.13269006986,1,0,0,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,8342.0,6019.651637254902,2322.348362745098
1595,615,2929,4592,3327,-36.638582679452774,174.7595065844655,11.0,478.240579417361,0,0,0,1,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,19006.0,17129.446666666667,1876.5533333333333
4535,2009,2511,4283,1332,-36.79940643816405,175.07462196457018,6.2,1762.93799563887,1,0,0,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,5586.0,5010.687444444444,575.3125555555562
4521,2127,3871,1826,384,-36.79263232401137,175.04841761641342,5.6,403.530037276967,0,1,0,0,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,1448.0,1119.11,328.8900000000001
1596,615,458,336,3369,-36.633366540868266,174.76358193419136,10.3,528.110228653981,0,0,0,1,0,0,0,0,48,7,2018,2,False,False,False,False,False,False,1518825600,16655.0,15607.816666666668,1047.1833333333325
37,3319,3777,3344,192,-37.24258446858581,174.71026560118725,7.7,500.7654056567231,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,524.0,672.6266666666667,148.62666666666667
227,3347,996,3525,932,-37.2460088660761,174.72335325061184,11.5,274.97938065105,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,8848.0,8181.982574955908,666.0174250440923
55,3350,1814,329,192,-37.243942980248214,174.72224646555475,9.7,326.231559962838,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,2482.0,3267.322333333333,785.3223333333331
120,3311,223,1674,156,-37.171483558330934,174.61633830073978,5.2,2397.1818633184303,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,47.0,145.15,98.15
280,3345,732,1669,1070,-37.24621297601063,174.73959252885655,11.5,265.000937605807,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,13994.0,12618.32369047619,1375.6763095238093
167,3233,1847,1872,752,-37.24211095611586,174.74823511702232,9.5,987.93333688474,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,7045.0,7370.31537037037,325.31537037037015
117,3270,1861,3231,2792,-37.27318279229043,174.67883760654598,6.7,2233.2509545918697,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,1043.0,1523.4017720630623,480.40177206306225
278,3258,1952,1923,831,-37.15841431752898,174.64060923998332,5.0,1229.42599173452,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,13.0,90.22,77.22
143,3250,223,2132,356,-37.196670998515955,174.676307639716,5.7,3943.3972356584295,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,223.0,278.1864444444445,55.186444444444476
6019,3234,1816,2242,146,-37.248832875443995,174.72809647723716,8.3,343.919599862053,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,6371.0,5711.693333333334,659.3066666666664
54,3222,1861,248,2235,-37.218626106460334,174.69283069818542,5.8,3094.03996689744,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,126.0,230.86,104.86000000000001
277,3213,3883,271,216,-37.237279240518774,174.77734224557517,6.0,1180.35691965105,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,67.0,140.71,73.71000000000001
201,3211,1861,830,3539,-37.184604493190676,174.6479009226458,7.9,1332.65680543255,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,1508.0,2536.7031573655104,1028.7031573655104
220,3211,1338,4015,3257,-37.18927212244828,174.68196837413797,7.2,2173.55430417967,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,2450.0,2401.5781583781363,48.42184162186368
111,3275,777,464,3093,-37.23141615151583,174.66418164495582,6.5,1127.41348649006,0,1,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,69.0,144.26333333333332,75.26333333333332
199,3211,3585,2402,864,-37.240482631490686,174.70976716788468,8.0,539.905334689633,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,4433.0,4099.589944444445,333.4100555555551
5,3211,2188,3362,2257,-37.22347977297356,174.70068218329757,8.0,328.04206825054297,1,0,0,0,0,0,0,0,49,7,2018,2,False,False,False,False,False,False,1518912000,3561.0,3632.107171717172,71.10717171717215
2073,961,976,1483,1009,-36.70721510192547,174.71176891909496,8.0,2593.4193068618,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,2461.0,3132.0241895272607,671.0241895272607
2381,1207,2631,1962,186,-36.714319180487756,174.72167807698452,7.9,220.868808692827,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,1899.0,2487.096666666667,588.0966666666668
192,3217,1353,4017,225,-37.056943047397816,174.64971250481946,4.9,452.960432908933,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,251.0,207.29666666666665,43.70333333333335
4035,1553,2363,2534,2897,-36.88785554975857,174.71183341123782,14.7,601.834526937022,0,0,0,1,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,17151.0,19754.147621180753,2603.147621180753
3444,1510,2899,1599,1715,-36.8927564015859,174.77465012951674,14.6,107.00081513757699,0,0,0,1,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,27976.0,28435.023333333334,459.02333333333445
2786,2318,1972,4304,153,-36.8621219625605,174.63109950777562,11.2,349.887898033525,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,8015.0,8472.363333333333,457.3633333333328
4269,2010,3874,3313,516,-36.90926671018709,174.79995015559211,9.2,134.519344091791,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,4512.0,3896.320854497354,615.679145502646
2554,2328,1973,3845,89,-36.87462869733503,174.62679921661294,12.3,343.231852503866,0,0,0,1,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,25783.0,23824.076666666668,1958.9233333333323
12,3336,608,2617,941,-37.267069227894595,174.75239824088038,6.5,203.992304124785,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,2619.0,2668.510938697318,49.510938697318124
13,3335,2160,3723,3642,-37.25112952116901,174.75455444391338,10.1,423.299975982519,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,6549.0,7944.67,1395.67
2860,2400,1117,2660,1113,-36.864819517485365,174.62894694005902,12.3,168.003471489077,0,0,1,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,30638.0,31007.72333333333,369.72333333333154
2,3209,224,2045,264,-37.08201639777874,174.62305376849238,5.9,4096.95336381601,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,128.0,210.75666666666666,82.75666666666666
8,3211,3668,2045,3704,-37.115591473248074,174.60846378842584,6.0,1211.62790302933,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,1304.0,1342.6386190476192,38.63861904761916
190,3220,2611,2390,85,-37.06689353171034,174.60839070730657,4.9,3565.3119527848107,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,81.0,115.54333333333334,34.54333333333334
173,3230,2804,1487,1160,-37.148872112556745,174.62141913920732,4.2,1313.00904141025,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,109.0,134.67,25.669999999999987
133,3257,1069,3799,2040,-37.11002615799249,174.57181548445197,4.2,1033.99993290878,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,73.0,83.50333333333333,10.50333333333333
97,3262,3350,4111,441,-37.263426179620154,174.73846614457366,5.4,530.87899469235,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,584.0,531.0166666666667,52.98333333333335
146,3266,2091,1169,1,-37.07493963604047,174.5668612369891,3.3,727.1530089995441,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,14.0,42.025999999999996,28.025999999999996
5744,3405,3458,2675,71,-36.903024094974434,174.72437204287803,7.5,147.97745831908898,0,0,0,1,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,23556.0,26578.883333333335,3022.883333333335
4966,2754,3291,472,1103,-36.94040668689623,174.77667562920053,7.5,671.6715974439401,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,881.0,3330.0766880285264,2449.0766880285264
88,3294,1353,438,185,-37.06694883060443,174.61228355219208,6.4,483.03855379751997,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,261.0,240.6319883040936,20.368011695906404
105,3282,222,1671,261,-37.09479682194511,174.5837652345549,5.5,349.86210586987505,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,298.0,289.42924867724867,8.570751322751335
73,3301,223,3721,48,-37.13985511296442,174.61971800066638,6.0,75.10555976506241,0,1,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,111.0,395.0733333333333,284.0733333333333
39,3326,222,2948,806,-37.07591214545433,174.62189996647786,5.6,2133.13402913945,1,0,0,0,0,0,0,0,50,8,2018,2,False,False,False,False,False,False,1518998400,586.0,808.6188888888888,222.61888888888882
261,3295,1291,2952,1050,-37.156338207825975,174.85870552302188,6.7,1980.14799112346,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,1733.0,2095.7756541490494,362.7756541490494
3662,1499,2990,1573,154,-36.87824371608462,174.82587921884024,15.5,323.921925870032,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,2985.0,8201.517777777779,5216.517777777779
5099,2852,1958,753,607,-36.979268986793386,174.8366718119005,10.0,374.6276725757,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,2733.0,6716.038487455197,3983.0384874551974
764,498,4007,1639,272,-36.60592754481083,174.80339478655173,10.0,547.996296933402,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,2666.0,5069.943555555556,2403.9435555555556
1599,615,1418,3670,3549,-36.60942065530218,174.78271404660828,8.0,780.089676700616,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,5795.0,5225.107142857142,569.8928571428578
32,3330,2715,4078,2519,-37.20614835137968,174.82301318600284,6.1,3980.89402530376,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,889.0,1313.4918518518518,424.49185185185183
3581,1412,212,3838,716,-36.85310904486809,174.78650782588485,12.5,71.9968554942208,1,0,0,0,0,0,0,0,51,8,2018,2,False,False,False,False,False,False,1519084800,9048.0,8780.589298245613,267.41070175438654
